t,state,attacker_action,defender_action,UD,UA,SAP,SAL,DC,ASSC,NC,AIC,AS_success,is_absorbing,power_W,q_vec,p_vec,td_loss,entropy
10,p2_s3,destroy,iphop,5.446860049017674,4.79443991196481,5.993755782558894,5.29443991196481,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
11,p2_s3,lateral,iphop,5.416921256505684,3.916935411636589,5.972936371960131,4.566935411636589,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
12,p2_s3,destroy,iphop,5.242199482754632,4.42150193301999,5.788946252438073,4.92150193301999,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
13,p2_s3,lateral,iphop,5.341359523151553,4.208947656494849,5.868971493738453,4.858947656494849,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
14,p2_s3,destroy,iphop,5.290150698559318,3.735729706890794,5.806353862768853,4.235729706890794,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
15,p2_s3,destroy,iphop,5.2694732209569635,4.005903051328067,5.792482775477254,4.505903051328067,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
16,p2_s3,destroy,iphop,5.3955885002879755,4.687192988234005,5.93736187794471,5.187192988234005,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
17,p2_s3,lateral,iphop,4.953512946595792,4.262452967329418,5.508756207756816,4.912452967329418,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
18,p2_s3,lateral,iphop,5.066068888407374,3.980283680558704,5.61710394466624,4.630283680558704,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
19,p2_s3,lateral,iphop,5.2779805926244805,4.124414716192862,5.810998359754653,4.7744147161928625,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
20,p2_s3,destroy,iphop,5.2532755834740055,4.2821249559720105,5.771031989782886,4.7821249559720105,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
21,p2_s3,lateral,iphop,5.121686703800054,4.049540421016882,5.640968902352766,4.6995404210168825,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
22,p2_s3,destroy,iphop,5.028183890383631,4.57064957734661,5.564376227892872,5.07064957734661,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
23,p2_s3,destroy,iphop,5.062479636699443,4.742556297961561,5.615419356106379,5.242556297961561,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
24,p2_s3,destroy,iphop,5.274266524789786,4.2823822539957455,5.82839340335335,4.7823822539957455,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
25,p2_s3,destroy,iphop,5.3468613430647185,4.168774216108046,5.885523689390106,4.668774216108046,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
26,p2_s3,destroy,iphop,5.110929424613927,4.625330760528313,5.631693566927766,5.125330760528313,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
27,p2_s3,destroy,iphop,5.093491438210606,4.40263096810985,5.610379230965949,4.90263096810985,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
28,p2_s3,destroy,iphop,5.240811394841387,4.5189937514055,5.7714085903986625,5.0189937514055,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
29,p2_s3,destroy,iphop,5.053342268812606,4.415832527502574,5.602630257820297,4.915832527502574,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
30,p2_s3,destroy,iphop,5.0547959259136,4.206093232823176,5.610571869718891,4.706093232823176,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
31,p2_s3,destroy,iphop,5.411214163798585,4.55452561951122,5.955310228028479,5.05452561951122,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
32,p2_s3,destroy,iphop,5.18659425619127,4.341786430407986,5.711581033889869,4.841786430407986,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
33,p2_s3,destroy,iphop,5.203874424212509,3.7814641277382863,5.719891498333795,4.281464127738286,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
34,p2_s3,destroy,iphop,5.481977595117321,4.449473937104407,6.007411252718354,4.949473937104407,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
35,p2_s3,destroy,iphop,5.345969303556883,3.700551981786452,5.890548268270238,4.200551981786452,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
36,p2_s3,destroy,iphop,5.073933110226116,4.1008762663258915,5.629783998618411,4.6008762663258915,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
37,p2_s3,destroy,iphop,5.108025166563001,4.684951081513208,5.6569112405535735,5.184951081513208,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
38,p2_s3,destroy,iphop,5.529069560053783,4.016925217712162,6.059157499803027,4.516925217712162,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
39,p2_s3,destroy,iphop,5.635824554675382,4.304669968689543,6.152563958273132,4.804669968689543,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
40,p2_s3,destroy,iphop,5.201534392888248,4.449613782175685,5.722647441002093,4.949613782175685,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
41,p2_s3,lateral,iphop,5.050644802608026,4.244780939632594,5.589832567307553,4.894780939632595,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
42,p2_s3,destroy,iphop,5.212810286181935,4.198379661139681,5.76715602846368,4.698379661139681,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
43,p2_s3,lateral,iphop,5.117269197825519,4.87921399650634,5.669920004001523,5.52921399650634,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
44,p2_s3,destroy,iphop,5.174454157970778,4.301349012070169,5.710115430792102,4.801349012070169,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
45,p2_s3,destroy,iphop,5.303487809971158,4.286929212885885,5.822485050803909,4.786929212885885,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
46,p2_s3,lateral,iphop,5.309059279112331,4.077489647991004,5.827038823482788,4.727489647991004,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
47,p2_s3,destroy,iphop,5.0994966834747215,4.0807619230763645,5.633040532343249,4.5807619230763645,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
48,p2_s3,destroy,iphop,5.124684132264514,3.9318477608749967,5.676064536814421,4.431847760874997,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
49,p2_s3,destroy,iphop,5.2891397221415,4.450769475860597,5.844230086520121,4.950769475860597,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
50,entry,destroy,iphop,3.9079464608725165,5.522138578786611,4.443961772195949,6.022138578786611,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
51,p1_s0,destroy,iphop,4.3877856281434084,5.449070229598653,4.906971519770683,5.949070229598653,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
52,p1_s1,destroy,iphop,3.4917993998522974,5.2186645509290885,4.009628762639216,5.7186645509290885,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
53,p1_s2,destroy,iphop,4.26996303891706,4.867183953219539,4.803155950079295,5.367183953219539,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
54,p1_s3,destroy,iphop,4.721954994373576,4.756609001726084,5.273106355603166,5.256609001726084,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
55,p2_s3,lateral,iphop,5.231862577737724,4.053008041331362,5.787056374554419,4.703008041331362,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
56,p2_s3,destroy,iphop,5.226425669283056,3.9895507873619596,5.768029290570467,4.48955078736196,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
57,p2_s3,lateral,iphop,5.093935601289422,4.300421517320802,5.616811180638479,4.950421517320803,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
58,p2_s3,destroy,iphop,5.464831327375746,4.318892184404931,5.981059473766711,4.818892184404931,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
59,p2_s3,lateral,iphop,5.113505058277302,4.3618408557645765,5.6412779998959,5.011840855764577,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
60,p2_s3,lateral,iphop,4.985328568653001,4.32666572846817,5.53222430219422,4.976665728468171,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
61,p2_s3,destroy,iphop,5.328441751050673,4.387081783194369,5.88445686650512,4.887081783194369,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
62,p2_s3,lateral,iphop,5.113384232700907,4.134623853267941,5.660131002384348,4.7846238532679415,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
63,p2_s3,destroy,iphop,5.224021825366485,4.163194844953184,5.751633795953384,4.663194844953184,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
64,p2_s3,lateral,iphop,5.222481299381691,4.069382881801205,5.738684463591226,4.719382881801206,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
65,p2_s3,destroy,iphop,5.146661725532193,3.9733615170407632,5.6696712800524836,4.473361517040764,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
66,p2_s3,destroy,iphop,5.186904303090814,3.924823796358907,5.7286776807475475,4.424823796358908,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
67,p2_s3,destroy,iphop,5.456223883302309,3.9739425788824856,6.011467144463333,4.473942578882486,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
68,p2_s3,destroy,iphop,5.370740883085292,4.37552353622188,5.921775939344158,4.87552353622188,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
69,p2_s3,lateral,iphop,4.9447316584658445,4.159477114002012,5.477749425596017,4.8094771140020125,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
70,p2_s3,destroy,iphop,5.162483786644069,4.5749492153893625,5.680240192952948,5.0749492153893625,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
71,p2_s3,destroy,iphop,5.362087578104522,4.189925969640668,5.881369776657233,4.689925969640668,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
72,p2_s3,lateral,iphop,5.259275750973424,3.7514208124153323,5.7954680884826635,4.401420812415332,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
73,p2_s3,destroy,iphop,5.187440626365953,4.060505967294309,5.740380345772889,4.560505967294309,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
74,p2_s3,destroy,iphop,5.2508981639813115,4.275939108629456,5.805025042544876,4.775939108629456,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
75,p2_s3,destroy,iphop,5.296468093600561,3.864017660462337,5.835130439925949,4.364017660462337,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
76,p2_s3,destroy,iphop,5.222285265522146,4.694428548200717,5.743049407835986,5.194428548200717,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
77,p2_s3,lateral,iphop,4.773462057408368,4.652219386232852,5.29034985016371,5.302219386232852,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
78,p2_s3,destroy,iphop,5.4363069857401065,4.011871535336537,5.966904181297382,4.511871535336537,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
79,p2_s3,destroy,iphop,5.239058845763874,4.225126665775454,5.788346834771565,4.725126665775454,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
80,p2_s3,lateral,iphop,5.346124375803106,4.027890556943974,5.901900319608395,4.677890556943974,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
81,p2_s3,destroy,iphop,5.1816059495045295,4.3102009913366865,5.725702013734423,4.8102009913366865,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
82,p2_s3,destroy,iphop,5.307582591650524,3.8680423450710597,5.832569369349122,4.36804234507106,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
83,p2_s3,destroy,iphop,5.096535916846913,3.8642974801429366,5.6125529909682,4.364297480142937,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
84,p2_s3,lateral,iphop,4.992329341099147,4.3717132852858915,5.517762998700179,5.021713285285892,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
85,p2_s3,destroy,iphop,5.015595944813011,4.339114334043676,5.560174909526367,4.839114334043676,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
86,p2_s3,destroy,iphop,5.2639754754620744,3.8476580196623553,5.819826363854369,4.347658019662355,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
87,p2_s3,destroy,iphop,5.24933157851587,3.925496360852341,5.798217652506442,4.425496360852342,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
88,p2_s3,lateral,iphop,5.08593283389434,4.384692650949122,5.616020773643585,5.034692650949123,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
89,p2_s3,lateral,iphop,4.973975359442673,4.36209274364325,5.490714763040423,5.01209274364325,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
90,p2_s3,lateral,iphop,5.079207413798978,4.516514948899903,5.600320461912824,5.166514948899903,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
91,p2_s3,lateral,iphop,5.145788321181579,4.201546146889851,5.684976085881106,4.851546146889851,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
92,p2_s3,lateral,iphop,5.179898842546742,4.175327125336807,5.734244584828488,4.825327125336807,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
93,p2_s3,destroy,iphop,5.272219369971448,4.286691935154684,5.824870176147452,4.786691935154684,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
94,p2_s3,lateral,iphop,4.902243304812665,4.541638910017145,5.43790457763399,5.191638910017145,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
95,p2_s3,destroy,iphop,5.023274318784124,4.172096803305963,5.542271559616874,4.672096803305963,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
96,p2_s3,destroy,iphop,5.155444849032019,4.151886099112233,5.673424393402476,4.651886099112233,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
97,p2_s3,lateral,iphop,5.087365880891158,4.309515730755285,5.620909729759687,4.959515730755285,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
98,p2_s3,destroy,iphop,5.031445193079435,4.266100825218866,5.582825597629341,4.766100825218866,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
99,p2_s3,destroy,iphop,5.088442590426236,4.1711439299688795,5.643532954804857,4.6711439299688795,0.7360153113234325,0.3,0.1860153113234325,0.25,1,1,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
100,entry,destroy,iphop,3.919954074821089,5.083407334860509,4.455969386144521,5.583407334860509,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
101,p1_s0,destroy,iphop,4.201316810637805,4.918567143614906,4.72050270226508,5.418567143614906,0.7360153113234325,0.3,0.1860153113234325,0.25,0,0,,"[0.9257529174238867, 0.07421704460023987, 3.0037975874680683e-05]","[1.0537791119349076e-16, 0.7386552333639129, 0.26134476663608713]",,
