def_strategy,mu,attack_mode,n_attackers,n_targets,resp_time_ms_mean,resp_time_ms_p95,load_time_ms_mean,load_time_ms_p95,ASSC_ms_mean,AIC_ms_mean,NC_ms_mean,cost_total_ms_mean
GD3,600,dynamic,2,1,1411.5524260547315,1415.6483201782773,1469.1362130273656,1471.1841600891387,240.0,175.0,167.41378019108924,3079.408639082097
GD3,600,static,3,1,1314.602012535214,1314.602012535214,1375.201006267607,1375.201006267607,240.0,175.0,167.41378019108924,2862.603018802821
GD1,800,static,1,1,2174.060319459475,2176.192411487702,2252.930159729737,2253.9962057438506,240.0,175.0,167.41378019108924,4599.7904791892115
GD3,800,static,1,1,2169.6088971305735,2176.554115632289,2250.704448565287,2254.177057816144,240.0,175.0,167.41378019108924,4593.1133456958605
GD1,800,static,3,1,2225.7251995905526,2230.120239605699,2303.7625997952764,2305.96011980285,240.0,175.0,167.41378019108924,4702.287799385829
GD3,800,dynamic,2,1,2406.7505568009424,2413.491907535406,2484.7352784004715,2488.105953767703,240.0,175.0,167.41378019108924,5090.205835201414
GD1,800,dynamic,2,1,2406.1944998558783,2406.1944998558783,2484.457249927939,2484.457249927939,240.0,175.0,167.41378019108924,5089.371749783818
GD2,800,dynamic,2,1,2416.7841259595866,2416.7841259595866,2489.752062979793,2489.752062979793,240.0,175.0,167.41378019108924,5105.25618893938
GD2,800,static,3,1,2222.6064823469437,2222.6064823469437,2302.2032411734717,2302.2032411734717,240.0,175.0,167.41378019108924,4697.609723520415
GD1,200,dynamic,2,1,594.5719618573592,594.6061951658185,618.6459809286796,618.6630975829092,240.0,175.0,167.41378019108924,1411.9379427860388
GD3,200,static,1,2,435.4237346689205,435.4237346689205,455.1618673344602,455.1618673344602,240.0,175.0,167.41378019108924,976.9856020033807
GD2,200,dynamic,2,3,453.23992357838,453.23992357838,465.07329512252335,465.07329512252335,240.0,175.0,167.41378019108924,984.5532187009034
GD3,200,dynamic,2,1,601.4068920445308,612.9901695655267,622.0634460222653,627.8550847827634,240.0,175.0,167.41378019108924,1422.1903380667961
GD3,200,static,1,1,534.9018988449051,539.7846036486413,554.3509494224525,556.7923018243207,240.0,175.0,167.41378019108924,1262.0528482673576
GD3,200,static,3,1,569.2612456596938,569.2612456596938,596.5306228298468,596.5306228298468,240.0,175.0,167.41378019108924,1338.5918684895407
GD1,200,static,3,1,593.3779501393225,593.3779501393225,608.5889750696613,608.5889750696613,240.0,175.0,167.41378019108924,1374.7669252089838
GD2,200,dynamic,2,1,612.7034907270917,612.7034907270917,627.7117453635458,627.7117453635458,240.0,175.0,167.41378019108924,1439.1352360906374
GD1,400,static,1,1,821.5075614187353,822.0933809447544,855.6537807093678,855.9466904723772,240.0,175.0,167.41378019108924,1849.961342128103
GD3,400,static,1,1,809.6660719701196,819.6404853567121,849.7330359850598,854.720242678356,240.0,175.0,167.41378019108924,1832.1991079551792
GD3,400,static,3,1,858.0942746251914,860.5615511901913,898.9471373125957,900.1807755950956,240.0,175.0,167.41378019108924,1929.841411937787
GD1,400,static,3,1,869.4955348462618,873.2935037327055,904.647767423131,906.5467518663528,240.0,175.0,167.41378019108924,1946.9433022693927
GD3,400,dynamic,2,1,907.1511222993166,907.1511222993166,946.4355611496583,946.4355611496583,240.0,175.0,167.41378019108924,2052.3066834489746
GD2,400,dynamic,2,1,921.1407919985668,921.1407919985668,953.4303959992834,953.4303959992834,240.0,175.0,167.41378019108924,2073.29118799785
GD2,400,static,3,1,869.8399930682031,869.8399930682031,904.8199965341015,904.8199965341015,240.0,175.0,167.41378019108924,1947.4599896023044
GD1,600,static,3,1,1321.0724817051623,1335.4386179553517,1378.4362408525812,1385.619308977676,240.0,175.0,167.41378019108924,2872.3087225577437
GD1,600,dynamic,2,1,1402.8419513241329,1402.8419513241329,1464.7809756620663,1464.7809756620663,240.0,175.0,167.41378019108924,3066.342926986199
GD2,600,static,3,1,1322.0480227122432,1322.0480227122432,1378.9240113561216,1378.9240113561216,240.0,175.0,167.41378019108924,2873.772034068365
GD3,600,static,1,1,1259.9792408672681,1262.645203809042,1322.889620433634,1324.222601904521,240.0,175.0,167.41378019108924,2755.6688613009023
GD3,600,dynamic,2,1,1409.4131921884218,1411.5198683710398,1468.066596094211,1469.1199341855202,240.0,175.0,167.41378019108924,3076.1997882826327
GD2,600,static,1,1,1265.0011314894061,1265.3602917881656,1325.400565744703,1325.5801458940828,240.0,175.0,167.41378019108924,2763.2016972341094
GD1,600,static,1,1,1265.6187100793911,1265.6187100793911,1325.7093550396955,1325.7093550396955,240.0,175.0,167.41378019108924,2764.128065119087
GD1,800,static,1,1,2175.2452048959567,2180.8490884834405,2253.522602447978,2256.32454424172,240.0,175.0,167.41378019108924,4601.567807343935
GD1,800,dynamic,2,1,2404.672747425983,2410.6435934647056,2483.6963737129913,2486.6817967323527,240.0,175.0,167.41378019108924,5087.089121138974
GD2,800,static,3,1,2218.5527759544043,2218.5527759544043,2300.176387977202,2300.176387977202,240.0,175.0,167.41378019108924,4691.5291639316065
GD3,800,static,1,1,2171.121631769731,2179.352923599463,2251.460815884865,2255.576461799731,240.0,175.0,167.41378019108924,4595.382447654596
GD3,800,static,3,1,2231.32349674136,2231.4448862495597,2306.56174837068,2306.6224431247797,240.0,175.0,167.41378019108924,4710.68524511204
GD1,800,static,3,1,2218.9598058826423,2223.088690327971,2300.3799029413212,2302.4443451639854,240.0,175.0,167.41378019108924,4692.139708823964
GD2,800,static,1,1,2173.434941664818,2173.434941664818,2252.617470832409,2252.617470832409,240.0,175.0,167.41378019108924,4598.852412497227
GD2,800,dynamic,2,1,2399.38349714925,2399.38349714925,2481.051748574625,2481.051748574625,240.0,175.0,167.41378019108924,5079.155245723875
GD2,200,dynamic,2,1,605.9770384646326,605.9770384646326,624.3485192323163,624.3485192323163,240.0,175.0,167.41378019108924,1429.0455576969491
GD1,200,static,3,2,463.61955457896687,463.61955457896687,481.75977728948345,481.75977728948345,240.0,175.0,167.41378019108924,1031.7793318684503
GD2,200,dynamic,2,3,428.00445649053165,428.00445649053165,452.45556157859914,452.45556157859914,240.0,175.0,167.41378019108924,946.7000180691308
GD3,200,static,3,1,586.2424571345437,593.9320121087557,605.0212285672718,608.8660060543777,240.0,175.0,167.41378019108924,1364.0636857018155
GD1,200,dynamic,2,1,601.1967568023964,610.0027452477169,621.9583784011982,626.3613726238584,240.0,175.0,167.41378019108924,1421.8751352035947
GD1,200,static,1,1,533.0385828850503,534.2156627701145,553.4192914425252,554.0078313850572,240.0,175.0,167.41378019108924,1259.2578743275753
GD3,200,static,1,1,538.6117199586997,538.6117199586997,556.2058599793498,556.2058599793498,240.0,175.0,167.41378019108924,1267.6175799380496
GD3,400,static,3,1,868.8396780758554,868.8396780758554,904.3198390379276,904.3198390379276,240.0,175.0,167.41378019108924,1945.959517113783
GD1,400,dynamic,2,1,897.9295707311757,897.9295707311757,941.8247853655878,941.8247853655878,240.0,175.0,167.41378019108924,2038.4743560967634
GD1,400,static,3,1,860.4555459405932,868.7726631934304,900.1277729702965,904.2863315967152,240.0,175.0,167.41378019108924,1933.3833189108898
GD2,400,static,1,1,810.9592261708872,815.1551745751892,850.3796130854435,852.4775872875946,240.0,175.0,167.41378019108924,1834.1388392563306
GD3,400,dynamic,2,1,900.9344487228291,900.9344487228291,943.3272243614146,943.3272243614146,240.0,175.0,167.41378019108924,2042.9816730842438
GD2,400,dynamic,2,1,910.0208302547709,910.0208302547709,947.8704151273854,947.8704151273854,240.0,175.0,167.41378019108924,2056.611245382156
GD2,400,static,3,1,851.9125435209461,851.9125435209461,895.856271760473,895.856271760473,240.0,175.0,167.41378019108924,1920.568815281419
GD3,600,static,3,1,1306.8554839267313,1307.5872851420218,1371.3277419633657,1371.693642571011,240.0,175.0,167.41378019108924,2850.983225890097
GD1,600,static,3,1,1320.7591347882208,1331.260969026171,1378.2795673941105,1383.5304845130856,240.0,175.0,167.41378019108924,2871.8387021823314
GD1,600,dynamic,2,1,1407.8493251794507,1412.1863155361716,1467.2846625897255,1469.453157768086,240.0,175.0,167.41378019108924,3073.8539877691755
GD2,600,static,3,1,1326.7052855159313,1326.7052855159313,1381.2526427579655,1381.2526427579655,240.0,175.0,167.41378019108924,2880.757928273897
GD3,600,static,1,1,1266.9706485754393,1268.9104178279285,1326.3853242877196,1327.3552089139644,240.0,175.0,167.41378019108924,2766.155972863159
GD1,600,static,1,1,1272.796438874186,1272.796438874186,1329.298219437093,1329.298219437093,240.0,175.0,167.41378019108924,2774.8946583112793
GD2,600,dynamic,2,1,1405.890871715705,1405.890871715705,1466.3054358578524,1466.3054358578524,240.0,175.0,167.41378019108924,3070.9163075735573
GD3,800,dynamic,2,1,2394.4852321091766,2398.1892158845494,2478.602616054588,2480.4546079422744,240.0,175.0,167.41378019108924,5071.807848163766
GD3,800,static,1,1,2170.17385454115,2178.071070186142,2250.986927270575,2254.935535093071,240.0,175.0,167.41378019108924,4593.960781811726
GD1,800,static,1,1,2168.767379140405,2177.046023160382,2250.2836895702026,2254.423011580191,240.0,175.0,167.41378019108924,4591.851068710607
GD1,800,static,3,1,2215.972959417262,2215.972959417262,2298.8864797086308,2298.8864797086308,240.0,175.0,167.41378019108924,4687.659439125892
GD2,800,static,3,1,2221.908997409283,2228.2152667975083,2301.854498704641,2305.0076333987536,240.0,175.0,167.41378019108924,4696.563496113924
GD2,800,dynamic,2,1,2412.143190212336,2412.143190212336,2487.4315951061676,2487.4315951061676,240.0,175.0,167.41378019108924,5098.294785318504
GD2,800,static,1,1,2163.872337034607,2163.872337034607,2247.836168517303,2247.836168517303,240.0,175.0,167.41378019108924,4584.50850555191
GD1,800,dynamic,2,1,2399.6730035394994,2399.6730035394994,2481.1965017697494,2481.1965017697494,240.0,175.0,167.41378019108924,5079.589505309249
GD3,200,static,3,1,589.5986310460329,599.2933693474467,606.6993155230164,611.5466846737233,240.0,175.0,167.41378019108924,1369.0979465690493
GD3,200,static,1,2,434.26849249668385,434.26849249668385,454.5842462483419,454.5842462483419,240.0,175.0,167.41378019108924,975.2527387450258
GD3,200,static,3,3,415.0057430682284,415.0057430682284,436.8028715341142,436.8028715341142,240.0,175.0,167.41378019108924,909.4086146023427
GD3,200,static,1,1,552.6079436520454,552.6079436520454,563.2039718260227,563.2039718260227,240.0,175.0,167.41378019108924,1288.6119154780679
GD1,200,static,3,1,571.6052920490782,572.3986215080403,597.7026460245391,598.09931075402,240.0,175.0,167.41378019108924,1342.1079380736173
GD2,200,static,3,1,572.8901272536045,572.8901272536045,598.3450636268022,598.3450636268022,240.0,175.0,167.41378019108924,1344.0351908804066
GD1,200,static,1,1,535.6478036132122,544.3856588167429,554.7239018066061,559.0928294083715,240.0,175.0,167.41378019108924,1263.1717054198184
GD2,200,dynamic,2,1,597.1743753203979,597.1743753203979,619.947187660199,619.947187660199,240.0,175.0,167.41378019108924,1415.841562980597
GD2,400,dynamic,2,1,898.47151907116,898.47151907116,942.09575953558,942.09575953558,240.0,175.0,167.41378019108924,2039.2872786067398
GD3,400,dynamic,2,1,919.9911225937733,919.9911225937733,952.8555612968867,952.8555612968867,240.0,175.0,167.41378019108924,2071.56668389066
GD1,400,dynamic,2,1,907.9362482518584,907.9362482518584,946.8281241259292,946.8281241259292,240.0,175.0,167.41378019108924,2053.4843723777876
GD2,400,static,1,1,811.7255178875804,817.4624390239613,850.7627589437902,853.6312195119806,240.0,175.0,167.41378019108924,1835.2882768313707
GD1,400,static,1,1,802.9283437386065,802.9283437386065,846.3641718693032,846.3641718693032,240.0,175.0,167.41378019108924,1822.0925156079095
GD1,400,static,3,1,861.8536335950947,865.3923754925223,900.8268167975472,902.5961877462611,240.0,175.0,167.41378019108924,1935.4804503926418
GD3,400,static,3,1,867.1063391210528,874.5180553821614,903.4531695605264,907.1590276910807,240.0,175.0,167.41378019108924,1943.359508681579
GD3,400,static,1,1,805.513430792617,805.513430792617,847.6567153963085,847.6567153963085,240.0,175.0,167.41378019108924,1825.9701461889256
GD1,600,dynamic,2,1,1397.0242600455206,1403.2557444982515,1461.8721300227603,1464.9878722491258,240.0,175.0,167.41378019108924,3057.6163900682805
GD3,600,static,1,1,1270.8619705131932,1274.3864188078169,1328.3309852565967,1330.0932094039083,240.0,175.0,167.41378019108924,2771.99295576979
GD1,600,static,3,1,1318.0419771140366,1324.920983081236,1376.920988557018,1380.3604915406179,240.0,175.0,167.41378019108924,2867.762965671055
GD2,600,dynamic,2,1,1407.6938836618854,1407.6938836618854,1467.2069418309427,1467.2069418309427,240.0,175.0,167.41378019108924,3073.620825492828
GD2,600,static,1,1,1272.5188416423866,1272.5188416423866,1329.1594208211934,1329.1594208211934,240.0,175.0,167.41378019108924,2774.47826246358
GD3,800,static,1,1,2168.1425197182766,2168.1425197182766,2249.971259859138,2249.971259859138,240.0,175.0,167.41378019108924,4590.913779577415
GD3,800,dynamic,2,1,2397.839101678765,2407.036954384619,2480.2795508393824,2484.8784771923097,240.0,175.0,167.41378019108924,5076.838652518147
GD1,800,dynamic,2,1,2399.4290093880572,2404.7925150376564,2481.0745046940283,2483.756257518828,240.0,175.0,167.41378019108924,5079.223514082087
GD1,800,static,3,1,2213.2328431289984,2218.572600347895,2297.5164215644995,2300.186300173947,240.0,175.0,167.41378019108924,4683.549264693498
GD1,800,static,1,1,2171.073670571361,2178.300312361816,2251.4368352856804,2255.050156180908,240.0,175.0,167.41378019108924,4595.310505857043
GD3,800,static,3,1,2215.8058563484624,2218.230878356295,2298.802928174231,2300.0154391781475,240.0,175.0,167.41378019108924,4687.408784522693
GD1,200,static,3,2,456.95934337664056,456.95934337664056,478.4296716883203,478.4296716883203,240.0,175.0,167.41378019108924,1021.7890150649608
GD1,200,dynamic,2,3,432.0198646453429,432.0198646453429,454.4632656560048,454.4632656560048,240.0,175.0,167.41378019108924,952.7231303013477
GD2,200,static,1,1,535.2250294299555,535.2250294299555,554.5125147149777,554.5125147149777,240.0,175.0,167.41378019108924,1262.537544144933
GD2,200,static,3,3,420.63509360118485,420.63509360118485,439.61754680059244,439.61754680059244,240.0,175.0,167.41378019108924,917.8526404017773
GD2,200,static,3,1,580.5122347253517,580.5122347253517,602.1561173626758,602.1561173626758,240.0,175.0,167.41378019108924,1355.4683520880274
GD1,200,static,1,1,537.1603491886564,538.8716143947254,555.4801745943281,556.3358071973626,240.0,175.0,167.41378019108924,1265.4405237829844
GD3,200,static,3,1,570.901911840741,570.901911840741,597.3509559203704,597.3509559203704,240.0,175.0,167.41378019108924,1341.0528677611114
GD1,200,dynamic,2,1,605.3885262155916,605.3885262155916,624.0542631077958,624.0542631077958,240.0,175.0,167.41378019108924,1428.1627893233874
GD2,200,dynamic,2,1,617.3303063540836,617.3303063540836,630.0251531770418,630.0251531770418,240.0,175.0,167.41378019108924,1446.0754595311255
GD3,200,dynamic,2,1,606.2330175294303,607.8524335560203,624.4765087647152,625.2862167780102,240.0,175.0,167.41378019108924,1429.4295262941455
GD3,400,dynamic,2,1,899.4721930829573,909.0037417791107,942.5960965414787,947.3618708895553,240.0,175.0,167.41378019108924,2040.788289624436
GD1,400,static,1,1,816.2742285322195,816.2742285322195,853.0371142661097,853.0371142661097,240.0,175.0,167.41378019108924,1842.1113427983291
GD2,400,dynamic,2,1,891.5905449694807,891.5905449694807,938.6552724847403,938.6552724847403,240.0,175.0,167.41378019108924,2028.965817454221
GD1,400,static,3,1,863.6961400556793,864.1928956178406,901.7480700278397,901.9964478089203,240.0,175.0,167.41378019108924,1938.244210083519
GD2,400,static,3,1,861.3348197585852,866.9481744422076,900.5674098792925,903.3740872211038,240.0,175.0,167.41378019108924,1934.702229637878
GD1,400,dynamic,2,1,905.6230311072678,905.6230311072678,945.671515553634,945.671515553634,240.0,175.0,167.41378019108924,2050.0145466609015
GD3,400,static,1,1,811.423294137201,811.423294137201,850.6116470686004,850.6116470686004,240.0,175.0,167.41378019108924,1834.8349412058012
GD3,400,static,3,1,868.0392639338389,868.0392639338389,903.9196319669194,903.9196319669194,240.0,175.0,167.41378019108924,1944.7588959007583
GD1,600,static,3,1,1323.0388712346519,1342.5730748070464,1379.419435617326,1389.186537403523,240.0,175.0,167.41378019108924,2875.258306851978
GD1,600,static,1,1,1266.7373754923576,1272.1198884552896,1326.2686877461788,1328.9599442276447,240.0,175.0,167.41378019108924,2765.806063238537
GD1,600,dynamic,2,1,1391.6910265715007,1398.5980030756677,1459.2055132857504,1462.6590015378338,240.0,175.0,167.41378019108924,3049.6165398572507
GD3,600,static,1,1,1271.2017357113784,1271.2017357113784,1328.5008678556892,1328.5008678556892,240.0,175.0,167.41378019108924,2772.502603567068
GD3,600,dynamic,2,1,1401.1088940185814,1403.9157159770728,1463.9144470092906,1465.3178579885362,240.0,175.0,167.41378019108924,3063.743341027872
GD3,600,static,3,1,1332.251268072555,1332.251268072555,1384.0256340362773,1384.0256340362773,240.0,175.0,167.41378019108924,2889.0769021088327
GD3,800,dynamic,2,1,2396.7776291555288,2397.0711337418843,2479.7488145777643,2479.895566870942,240.0,175.0,167.41378019108924,5075.246443733293
GD3,800,static,1,1,2172.3157088135945,2178.120635928316,2252.0578544067967,2254.9603179641576,240.0,175.0,167.41378019108924,4597.173563220391
GD1,800,static,1,1,2173.129753220687,2177.569924255435,2252.4648766103433,2254.6849621277174,240.0,175.0,167.41378019108924,4598.39462983103
GD3,800,static,3,1,2230.9063446779637,2242.742369897967,2306.3531723389815,2312.2711849489833,240.0,175.0,167.41378019108924,4710.059517016945
